search URL:,https://patents.google.com/?assignee=Hewlett+Packard+Co+%3CHp%3E&oq=assignee:%28HP%29
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
JP-H09288864-A,Digital data duplicate inhibiting method ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Josh Hogan, ジョシュ・ホーガン",1996-02-26,1997-02-10,1997-11-04,,https://patents.google.com/patent/JPH09288864A/en,
JP-H09182737-A,Bending neck to be used with invasive medical apparatus ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Rodney J Solomon, Hubert K Yeung, ハバート・ケイ・ユング, ロドニー・ジェイ・ソロモン",1995-12-22,1996-12-20,1997-07-15,,https://patents.google.com/patent/JPH09182737A/en,
JP-H09201360-A,Ultrasonic probe with replaceable attachment ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Brian G Connor, ブライアン・ジー・コナー",1996-01-24,1997-01-16,1997-08-05,,https://patents.google.com/patent/JPH09201360A/en,
JP-H09319016-A,Image recorder and image correction method for phosphor film ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Norihide Yamada, 範秀 山田",1996-05-23,1996-05-23,1997-12-12,,https://patents.google.com/patent/JPH09319016A/en,
JP-H09174873-A,Kit and method for replenishing ink supply mechanism for ink-jet printer ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","John Barinaga, ジョン・バリナガ",1995-12-04,1996-11-13,1997-07-08,,https://patents.google.com/patent/JPH09174873A/en,
JP-H09218091-A,Diode array spectrophotometer ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Duumaa Bernhard, Kuraikuzekku Karlston, カールストン・クライクゼック, ベルンハルド・デューマー",1996-02-08,1996-02-08,1997-08-19,,https://patents.google.com/patent/JPH09218091A/en,
JP-H09244895-A,Panic trap system ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Gregg Lesartre, グレッグ・レサルター",1996-03-01,1997-02-12,1997-09-19,,https://patents.google.com/patent/JPH09244895A/en,
JP-H09149257-A,Enhancing method contrast of image ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Daniel R Tretter, ダニエル・アール・トゥリッター",1995-10-30,1996-10-09,1997-06-06,,https://patents.google.com/patent/JPH09149257A/en,
JP-H09156181-A,"Plotter with improved slide assembly and similar apparatus, and method for adjusting distance between print head and printing medium ","Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Burge Joachim, ホワキン・ブルゲ",1995-11-27,1995-11-27,1997-06-17,,https://patents.google.com/patent/JPH09156181A/en,
JP-H09224939-A,Method for increasing sensitivity of nonlinear ultrasonic imaging system ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","George A Brock-Fisher, Mckee D Poland, Patrick G Rafter, ジョージ・エイ・ブロック−フィッシャー, パトリック・ジー・ラフター, マッキー・ディー・ポランド",1996-02-06,1997-02-06,1997-09-02,,https://patents.google.com/patent/JPH09224939A/en,
JP-H09198814-A,Disk drive ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","John Kopplin, ジョン・コップリン",1995-10-31,1996-10-31,1997-07-31,,https://patents.google.com/patent/JPH09198814A/en,
JP-H09185879-A,Recording indexing method ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Richard D Bowers, Garry S Orsolini, ギャリー・エス・オーソリーニ, リチャード・ディー・ボワーズ",1995-12-21,1996-12-19,1997-07-15,,https://patents.google.com/patent/JPH09185879A/en,
JP-H09172229-A,Transparent substrate vertical resonance type surface luminescence laser manufactured by semiconductor wafer bonding ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Jr Fred A Kish, Jr Richard P Schneider, フレッド・エー・キッシュ，ジュニア, リチャード・ピー・シュナイダー，ジュニア",1995-11-30,1996-11-27,1997-06-30,,https://patents.google.com/patent/JPH09172229A/en,
JP-H09193468-A,Multi-beam laser printer and method thereof ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Gary Hanson, ギャリー・ハンソン",1996-01-05,1996-12-24,1997-07-29,,https://patents.google.com/patent/JPH09193468A/en,
JP-H09190369-A,Production of update data stream ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Mark Squibb, マーク・スクイブ",1995-11-14,1996-11-12,1997-07-22,,https://patents.google.com/patent/JPH09190369A/en,
JP-H09149201-A,Scanning line focus system ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","David D Bohn, ディビッド・ディー・ボーン",1995-10-31,1996-10-16,1997-06-06,,https://patents.google.com/patent/JPH09149201A/en,
JP-H09197345-A,Light isolator and its production ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Kok Wai Chang, Long Yang, コック・ワイ・チャン, ロング・ヤング",1996-01-17,1997-01-14,1997-07-31,,https://patents.google.com/patent/JPH09197345A/en,
JP-H09263008-A,Method and apparatus for generating variable phase clock ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Robert D Morrison, ロバート・ディー・モリソン",1996-02-06,1997-02-04,1997-10-07,,https://patents.google.com/patent/JPH09263008A/en,
JP-H09223969-A,Method for coding continuous input blocks ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Ron M Roth, ロン・エム・ロス",1995-10-27,1996-10-25,1997-08-26,,https://patents.google.com/patent/JPH09223969A/en,
JP-H09261280-A,Line driver circuit ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Jeremy S Sommer, ジェラミー・エス・ソマー",1996-02-21,1997-02-20,1997-10-03,,https://patents.google.com/patent/JPH09261280A/en,
JP-H09164704-A,Ink shortage detection system for ink-jet printer ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","John A Barinaga, James M Cameron, John A Underwood, ジェームズ・エム・キャメロン, ジョン・エー・アンダーウッド, ジョン・エー・バリナガ",1995-12-04,1996-11-21,1997-06-24,,https://patents.google.com/patent/JPH09164704A/en,
JP-H1092582-A,Organic electroluminescent device and manufacture thereof ,"Dow Chem Co:The, Hewlett Packard Co <Hp>, ダウ・ケミカル・カンパニー, ヒューレット・パッカード・カンパニー","Homer Antoniadis, Daniel B Roitman, William R Shiang, Edmund P Woo, Weishi Wu, ウイリアム・アール・シャイアン, ウエイシ・ウ, エドモンド・ピー・ウー, ダニエル・ビー・ロイトマン, ホーマー・アントニアディス",1996-08-27,1997-08-27,1998-04-10,,https://patents.google.com/patent/JPH1092582A/en,
JP-2000077723-A,Semiconductor device provided with light-emitting semiconductor ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Christopher Haydn Lowery, クリストファー・ハイドン・ロウリー",1998-09-01,1999-08-27,2000-03-14,,https://patents.google.com/patent/JP2000077723A/en,
JP-H10311869-A,Boundary scan inspection device ,"Hewlett Packard Co <Hp>, Matsushita Electric Ind Co Ltd, ヒューレット・パッカード・カンパニー, 松下電器産業株式会社","Daniel G Bihn, James L Hutchinson, Muneo Kawabata, Joseph M Lagrotta, Hiroyuki Ohki, Kenneth P Parker, David J Rustici, Keisuke Takaura, Takanori Uematsu, ケネス・ピー・パーカー, ジェイムズ・エル・ハッチンソン, ジョゼフ・エム・ラグロッタ, ダニエル・ジー・ビーン, デイビッド・ジェイ・ラスティシ, 裕之 大木, 統夫 川端, 孝則 植松, 敬祐 高浦",1997-02-26,1998-02-26,1998-11-24,,https://patents.google.com/patent/JPH10311869A/en,
JP-H098561-A,Adaptive control system for feedforward amplifier ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Warren David, Banford Jeffrey, Daniel Melanie, Martinenko Peter, Silvers Richard, Rippner Ulrich, ウルリッチ・リップナー, ジェフリー・バンフォード, デイヴィッド・ワレン, ピーター・マーティーネンコ, メラニー・ダニエルス, リチャード・シルバース",1995-06-19,1996-06-12,1997-01-10,,https://patents.google.com/patent/JPH098561A/en,
JP-H08126094-A,Compound type piezoelectric transducer array having improvedacoustic and electric impedance ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Turukevere R Gururaja, トゥルケヴェレ・アール・グルラジャ",1994-08-18,1995-08-18,1996-05-17,,https://patents.google.com/patent/JPH08126094A/en,
JP-2000114659-A,"System for measuring optical output from light emitting element, and circuit used therefor ","Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Dubravko I Babic, ダブラヴコ・アイ・バビック",1998-10-06,1999-09-29,2000-04-21,,https://patents.google.com/patent/JP2000114659A/en,
JP-H06201319-A,Heterodyne interferometer ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Wilkening Guenter, Hau Wen-May, ウエンメイ・ハウ, グンター・ウイルケニング",1992-10-29,1992-10-29,1994-07-19,,https://patents.google.com/patent/JPH06201319A/en,
JP-H07192243-A,Magnetic recording medium ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Edward S Murdock, Bangalore R Natarajan, Robert G Walmsley, エドワード・エス・マードック, バンガロア・アール・ナタラジャン, ロバート・ジー・ウォームスレイ",1993-11-22,1994-11-22,1995-07-28,,https://patents.google.com/patent/JPH07192243A/en,
JP-H08265369-A,Data communication accelerating switch ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Kumar Mallavalli, Robin Purohit, Bent Stoevhase, クマー・マリアヴァリ, ベント・ストーヴベイス, ロビン・プルヒット",1994-10-27,1995-10-26,1996-10-11,,https://patents.google.com/patent/JPH08265369A/en,
JP-H10171648-A,Application authenticating device ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Helmut Fieres, Keith Klemba, Roger Merkling, キース・クレンバ, ヘルムト・ファーズ, ロジャー・マークリング",1996-08-23,1997-08-21,1998-06-26,,https://patents.google.com/patent/JPH10171648A/en,
JP-H114356-A,Color conversion method ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Jay A Gondek, ジェイ・エー・ゴンデック",1996-07-15,1997-07-11,1999-01-06,,https://patents.google.com/patent/JPH114356A/en,
JP-H071725-A,Device for alignment of ink jet cartridge ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Keith E Cobbs, ケイス・イー・コブス",1993-04-30,1994-04-15,1995-01-06,,https://patents.google.com/patent/JPH071725A/en,
JP-2000112707-A,Peripheral component monitoring device ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Binnur Al-Kazily, ビンナー・アル−カズィリー",1998-04-07,1999-03-18,2000-04-21,,https://patents.google.com/patent/JP2000112707A/en,
JP-H07273640-A,Fieldprogrammablegate array device ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Gregory S Snider, グレゴリー・エス・スナイダー",1994-03-25,1995-03-24,1995-10-20,,https://patents.google.com/patent/JPH07273640A/en,
JP-H0917958-A,Ac/ dc signal multiplexing method and device ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Kevin J Negus, Nhat M Nguyen, ケヴィン・ジェイ・ヌガス, ナット・ニューエン",1995-02-24,1996-02-07,1997-01-17,,https://patents.google.com/patent/JPH0917958A/en,
JP-H0894597-A,Solid-phase extraction method and solid-phase extractor ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Gregory E Murphy, グレゴリィー・イー・マーフィー",1994-09-15,1995-08-30,1996-04-12,,https://patents.google.com/patent/JPH0894597A/en,
JP-2000223094-A,Double-structured battery chamber for portable electronic device ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Heather N Bean, ヒーサー・エヌ・ビーン",1999-01-29,2000-01-31,2000-08-11,,https://patents.google.com/patent/JP2000223094A/en,
JP-H07322396-A,Acoustic wave transmitter-receiver ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Michael Greenstein, Jr Hewlett E Melton, Mir S Seyed-Bolorforosh, ヒューレット・イー・メルトン・ジュニア, マイアー・セド・セイド−ボローフォロシュ, マイケル・グリーンスタイン",1994-05-20,1994-11-28,1995-12-08,,https://patents.google.com/patent/JPH07322396A/en,
JP-H11265315-A,High-speed and compact address bit route specifying mechanism for supporting various dram bank sizes and plural interleaving mechanisms ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Gapta Anurag, Pikesley Scott, アヌラグ・ガプタ, スコット・ピケスリー",1997-10-31,1998-10-26,1999-09-28,,https://patents.google.com/patent/JPH11265315A/en,
JP-H0916536-A,Fault-tolerant computer system ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Paul Harry, ポール・ハリー",1994-12-28,1995-12-18,1997-01-17,,https://patents.google.com/patent/JPH0916536A/en,
JP-H10202915-A,Print head for ink jet ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Mata Farido, ファリド・マタ",1997-01-21,1998-01-13,1998-08-04,,https://patents.google.com/patent/JPH10202915A/en,
