search URL:,https://patents.google.com/?assignee=Dell&oq=assignee:%28Dell%29
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2318521-A,Mine car stop ,Dell W Perdew,Dell W Perdew,1942-03-02,1942-03-02,1943-05-04,1943-05-04,https://patents.google.com/patent/US2318521A/en,https://patentimages.storage.googleapis.com/fd/67/10/29a2b0488a44db/US2318521-drawings-page-1.png
US-1055055-A,Clothes-line. ,Dell James Lahay,Dell James Lahay,1912-05-27,1912-05-27,1913-03-04,1913-03-04,https://patents.google.com/patent/US1055055A/en,https://patentimages.storage.googleapis.com/3d/8c/ca/fd7c86e56511dc/US1055055-drawings-page-1.png
US-2413152-A,Toy house ,Dell Arthur A Nu,Dell Arthur A Nu,1944-12-06,1944-12-06,1946-12-24,1946-12-24,https://patents.google.com/patent/US2413152A/en,https://patentimages.storage.googleapis.com/85/dc/d3/5e09370a735dac/US2413152-drawings-page-1.png
EP-0235099-B1,A process for fabricating lithium aluminate in gamma phase ,ENEA-Comitato Nazionale per la Ricerca e per lo Sviluppo dell'Energia Nucleare e delle Energie Alternative,"Carlo Alvani, Sergio Casadio",1986-02-26,1987-02-25,1990-06-06,1990-06-06,https://patents.google.com/patent/EP0235099B1/en,https://patentimages.storage.googleapis.com/8c/4d/54/90ab55f0aa2c3d/imgf0001.png
US-1752600-A,Roundabout ,Dell J Lahay,Dell J Lahay,1927-03-21,1927-03-21,1930-04-01,1930-04-01,https://patents.google.com/patent/US1752600A/en,https://patentimages.storage.googleapis.com/06/8f/62/5c0783bde9b092/US1752600-drawings-page-1.png
US-1842661-A,Hydropower generating machine ,Dell Norman Eugene,Dell Norman Eugene,1930-09-13,1930-09-13,1932-01-26,1932-01-26,https://patents.google.com/patent/US1842661A/en,https://patentimages.storage.googleapis.com/09/ec/04/3da364e0fe1c8f/US1842661-drawings-page-1.png
IT-1040976-B,"Fluidised bed coating of nuclear fuel particles - e.g. with graphite or silicon carbide, using a curtain of inert gas to prevent secondary deposition ",Comunit Europ Dell En Atomica,"S T Price Michael, L R Lefevre Raymond",1974-08-02,1975-07-17,1979-12-20,1979-12-20,https://patents.google.com/patent/IT1040976B/en,
IT-977393-B,Process for the production of particles or of nuclear fuel pellets ,Euratom,T Steemers,1972-02-18,1973-02-16,1974-09-10,1974-09-10,https://patents.google.com/patent/IT977393B/en,
GB-535929-A,Improvements in devices for controlling hydraulic mechanisms ,"Cyril Dell, Hugh Beswick",,1939-07-12,1939-07-12,1941-04-28,,https://patents.google.com/patent/GB535929A/en,
GB-424835-A,Improvements in or relating to power transmission devices ,"Cyril Dell, Herbert Louis Read",,1933-08-01,1933-08-01,1935-03-01,,https://patents.google.com/patent/GB424835A/en,
GB-374334-A,Improvements in and relating to safety devices for internal combustion engines ,"William Elkinghead Albertson, Maxey Dell Moody",,1931-08-24,1931-08-24,1932-06-09,,https://patents.google.com/patent/GB374334A/en,
GB-213172-A,Improvements in golf club grips ,William Dell,,1923-07-03,1923-07-03,1924-03-27,,https://patents.google.com/patent/GB213172A/en,
GB-193625-A,An improved method and apparatus for manufacturing expanded metal ,"Laurence Baines Tickle, Reginald Vincent John Dell",,1922-01-23,1922-01-23,1923-03-01,,https://patents.google.com/patent/GB193625A/en,
GB-416331-A,Improvements in or relating to variable planetary speed gears ,"Cyril Dell, Herbert Louis Read",,1933-09-15,1933-09-15,1934-09-11,,https://patents.google.com/patent/GB416331A/en,
GB-425125-A,Improvements in and relating to rollers and other pressure surfaces of ironing and like laundry machines ,"Barton Dell Baker, Baker Perkins Ltd",,1933-09-07,1933-09-07,1935-03-07,,https://patents.google.com/patent/GB425125A/en,
GB-274398-A,Improved shoe manufacturing last ,Heinrich Gottlieb Dell,,1927-05-02,1927-05-02,1927-07-21,,https://patents.google.com/patent/GB274398A/en,
GB-486108-A,Improvements in and relating to bakers' and like ovens ,"Barton Dell Baker, Baker Perkins Ltd",,1936-09-30,1936-09-30,1938-05-30,,https://patents.google.com/patent/GB486108A/en,
GB-514717-A,Improvements in or relating to the springs of motor vehicles ,Albert Philip Charles Dell,,1938-07-08,1938-07-08,1939-11-15,,https://patents.google.com/patent/GB514717A/en,
GB-1101978-A,Improvements in or relating to ternary coded ticket reader ,"London Transp Board, Robert Dell",,1966-06-16,1966-06-16,1968-02-07,,https://patents.google.com/patent/GB1101978A/en,
GB-519943-A,Method of producing pure kapok yarn from kapok fibre ,Joseph Dell Swoyer,,1938-10-04,1938-10-04,1940-04-10,,https://patents.google.com/patent/GB519943A/en,
GB-434204-A,Improvements in or relating to power transmission systems ,"Cyril Dell, Herbert Louis Read",,1934-02-28,1934-02-28,1935-08-28,,https://patents.google.com/patent/GB434204A/en,
GB-366224-A,Improvements in or relating to lenses and lamps ,"London Electric Railway Compan, Robert Dell",,1930-12-20,1930-12-20,1932-02-04,,https://patents.google.com/patent/GB366224A/en,
GB-260772-A,Improvements in or relating to cigarette papers ,Brice Edwin Dell,,1925-11-02,1925-11-02,1926-11-11,,https://patents.google.com/patent/GB260772A/en,
CA-816883-A,Strain relief bushing ,"J. Garver William, J. Dell Harry, Amp Incorporated, E. Folkenroth Earl","J. Garver William, J. Dell Harry, E. Folkenroth Earl",,,1969-07-01,1969-07-01,https://patents.google.com/patent/CA816883A/en,
CA-847841-A,Metal coating composition and process ,"W. Dell Gaillard, Hooker Chemical Corporation",W. Dell Gaillard,,,1970-07-28,1970-07-28,https://patents.google.com/patent/CA847841A/en,
AU-106723-B2,Reinforcing members forthe springs of motor driven vehicles ,bert Philip Charles Dell Ai.,bert Philip Charles Dell Ai.,,1938-02-03,1939-03-09,1939-03-09,https://patents.google.com/patent/AU106723B2/en,
GB-386578-A,Improvements in hydro power generating machines ,Norman Eugene Dell,,1932-07-29,1932-07-29,1933-01-19,,https://patents.google.com/patent/GB386578A/en,
FR-2151559-A5,Egg products with centred egg yolk prodn ,Dell Foods Ltd,,1971-09-03,1971-09-03,1973-04-20,1973-04-20,https://patents.google.com/patent/FR2151559A5/en,
CA-1018057-A,Subsurface transient pressure testing apparatus ,"Dell Conley, Howard H. Ferrell, Jaime A. Lescarboura, Continental Oil Company","Dell Conley, Howard H. Ferrell, Jaime A. Lescarboura",1974-07-02,1975-01-14,1977-09-27,1977-09-27,https://patents.google.com/patent/CA1018057A/en,
CA-687462-A,Heat stabilized bisphenol poly-carbonates and method of making the same ,"Allied Chemical Corporation, G. Dell Richard, A. Meinzer Richard","G. Dell Richard, A. Meinzer Richard",,,1964-05-26,1964-05-26,https://patents.google.com/patent/CA687462A/en,
CA-548457-A,Electrical counting apparatus ,"F. Bareford Christopher, A. Dell Hugh, N.V. Philips Gloeilampenfabrieken","F. Bareford Christopher, A. Dell Hugh",,,1957-11-05,1957-11-05,https://patents.google.com/patent/CA548457A/en,
AU-115714-B2,Improvements in or relating to internal-expanding braking and clutching devices ,William Dell Koch,,,1941-10-29,1942-08-27,1942-08-27,https://patents.google.com/patent/AU115714B2/en,
DE-460520-C,"Footwear, the insole provided with the foot shape adapted increases and strips for its preparation ",Heinrich Gottlieb Dell,,,,1928-06-01,1928-06-01,https://patents.google.com/patent/DE460520C/en,
GB-416506-A,Improvements in or relating to starting mechanisms for engines ,"Cyril Dell, Herbert Louis Read",,1933-03-17,1933-03-17,1934-09-17,,https://patents.google.com/patent/GB416506A/en,
GB-982271-A,"Improvements in or relating to apparatus for controlling the entry of persons to, ortheir exit from, enclosed premises or areas ","London Transp Board, Robert Dell",,1963-01-17,1963-01-17,1965-02-03,,https://patents.google.com/patent/GB982271A/en,
IT-1120429-B,Can cutting and trimming appts. - has several cutter unit cartridges each with axially fixed rotary knife transversely moving rotary knife and vacuum chuck holding can ,Belgium Tool & Die Co Soc Dell,,1979-06-04,1979-06-04,1986-03-26,1986-03-26,https://patents.google.com/patent/IT1120429B/en,
CA-704320-A,Digital function generator ,"Link Division, General Precision, R. Dell Harold, Kaufmann John","R. Dell Harold, Kaufmann John",,,1965-02-23,1965-02-23,https://patents.google.com/patent/CA704320A/en,
CA-848088-A,Linear interpolater ,"M. Hunt John, Link Division, General Precision, Kaufmann John, R. Dell Harold","M. Hunt John, Kaufmann John, R. Dell Harold",,,1970-07-28,1970-07-28,https://patents.google.com/patent/CA848088A/en,
CA-553936-A,Process for producing a water vapor impermeable board ,"The Patent And Licensing Corporation, Benjamin Dell M., H. Cubberley Richard","Benjamin Dell M., H. Cubberley Richard",,,1958-03-04,1958-03-04,https://patents.google.com/patent/CA553936A/en,
IT-1032027-B,A process for the production of hydrogen ,Euratom,C J Rdi,1973-05-17,1973-05-17,1979-05-30,1979-05-30,https://patents.google.com/patent/IT1032027B/en,
CA-930795-A,Circuit which operates as a filter for use in sample-data servo system ,"Canadian Westinghouse Company Limited, E. Parker Robert, Dell William, Webber Henry, S. Jewell George, J. Etherington Richard","E. Parker Robert, Dell William, Webber Henry, S. Jewell George, J. Etherington Richard",1970-09-14,1970-09-14,1973-07-24,1973-07-24,https://patents.google.com/patent/CA930795A/en,
GB-189602541-A,Improvements in Extension Feet. ,"Lilley And Skinner Ltd, William Girard Dell, Percy John Moore Gunthorp",,1896-02-04,1896-02-04,1896-06-06,1896-06-06,https://patents.google.com/patent/GB189602541A/en,
CA-811861-A,Electrical connector housing assembly ,"Amp Incorporated, E. Folkenroth Earl, J. Dell Harry","E. Folkenroth Earl, J. Dell Harry",,,1969-04-29,1969-04-29,https://patents.google.com/patent/CA811861A/en,
CA-627806-A,Delayed coking of low-temperature tars ,"Aluminum Company Of America, B. Dell Manuel",B. Dell Manuel,,,1961-09-19,1961-09-19,https://patents.google.com/patent/CA627806A/en,
FR-610525-A,Process for producing ammonium nitrate in aqueous solution and for the simultaneous concentration ,Azogeno S A Per La Fabbricazio,Carlo Toniolo,1925-02-07,1926-01-23,1926-09-07,1926-09-07,https://patents.google.com/patent/FR610525A/en,
CA-819292-A,Lamp socket for a tubular lamp ,"J. Dell Harry, J. Dougherty Nancy, J. Garver William, Robert C. Swengel, Jr., Amp Incorporated","J. Dell Harry, J. Dougherty Nancy, J. Garver William, Robert C. Swengel, Jr.",,,1969-07-29,1969-07-29,https://patents.google.com/patent/CA819292A/en,
CA-838856-A,Passenger ticket checking system ,"Dell Robert, B. Crews John, Advance Data Systems Corporation","Dell Robert, B. Crews John",,,1970-04-07,1970-04-07,https://patents.google.com/patent/CA838856A/en,
IT-1030658-B,Food can cooler - for rapid cooling of viscous cooked fluids et tomato puree ,Israel State,"Amnon Manor, D Nahir, Amnon Ironi",1972-12-15,1972-12-15,1979-04-10,1979-04-10,https://patents.google.com/patent/IT1030658B/en,
CA-828831-A,Automatic electric train control system and apparatus ,"Dell Robert, Westinghouse Brake And Signal Company Limited",Dell Robert,,,1969-12-02,1969-12-02,https://patents.google.com/patent/CA828831A/en,
CA-628474-A,Thermal decomposing process for tars ,"B. Dell Manuel, T. Stroup Philip, Aluminum Company Of America","B. Dell Manuel, T. Stroup Philip",,,1961-10-03,1961-10-03,https://patents.google.com/patent/CA628474A/en,
CA-906452-A,Keg tapping structure ,"M. Malick Dell, Metro Mfg. Inc.",M. Malick Dell,,,1972-08-01,1972-08-01,https://patents.google.com/patent/CA906452A/en,
CA-771128-A,Cleaning composition and method ,"Hooker Chemical Corporation, W. Dell Gaillard, W. Goodspeed Edwin","W. Dell Gaillard, W. Goodspeed Edwin",,,1967-11-07,1967-11-07,https://patents.google.com/patent/CA771128A/en,
CA-734534-A,Dehydrogenation of aliphatic hydrocarbons ,"Air Products And Chemicals, A. Cosgrove Lee, M. Dell Ronald","A. Cosgrove Lee, M. Dell Ronald",,,1966-05-17,1966-05-17,https://patents.google.com/patent/CA734534A/en,
CA-812206-A,Process for desmutting metal ,"Hooker Chemical Corporation, W. Dell Gaillard, W. Goodspeed Edwin","W. Dell Gaillard, W. Goodspeed Edwin",,,1969-05-06,1969-05-06,https://patents.google.com/patent/CA812206A/en,
CA-756781-A,Digital multiplier ,"J. Maloney Merrill, R. Dell Harold, Link Division, General Precision","J. Maloney Merrill, R. Dell Harold",,,1967-04-11,1967-04-11,https://patents.google.com/patent/CA756781A/en,
CA-818975-A,Data bearing ticket ,"Advance Data Systems Corporation, Dell Robert, B. Crews John","Dell Robert, B. Crews John",,,1969-07-29,1969-07-29,https://patents.google.com/patent/CA818975A/en,
CA-804756-A,Lamp socket for tubular lamp ,"J. Dell Harry, Amp Incorporated",J. Dell Harry,,,1969-01-21,1969-01-21,https://patents.google.com/patent/CA804756A/en,
CA-900587-A,Engine condition responsive cutoff apparatus ,"Dell R. Swiden La, Raven Industries",Dell R. Swiden La,,,1972-05-16,1972-05-16,https://patents.google.com/patent/CA900587A/en,
CA-850252-A,High speed control for weld quality monitor ,"J. Treppa Thomas, D. Monahan Dell, J. Stricker Ira, General Motors Corporation","J. Treppa Thomas, D. Monahan Dell, J. Stricker Ira",,,1970-08-25,1970-08-25,https://patents.google.com/patent/CA850252A/en,
CA-446551-A,Card time recorder ,"E. Hobby Harold, A. Dell James, Simplex Time Recorder Co.","E. Hobby Harold, A. Dell James",,,1948-02-03,1948-02-03,https://patents.google.com/patent/CA446551A/en,
GB-213741-A,Improvements in or relating to table-mats or the like ,Frances Florence Dell,,1923-02-28,1923-02-28,1924-04-10,,https://patents.google.com/patent/GB213741A/en,
CA-703352-A,Combined loop antenna and inductance for proximity fuzes ,"H. Dell Albert, H. Kuck John, H. Sreb Jules, The Government Of The United States Of America, As Represented By The Se Cretary Of The Navy","H. Dell Albert, H. Kuck John, H. Sreb Jules",,,1965-02-09,1965-02-09,https://patents.google.com/patent/CA703352A/en,
CA-2977380-C,End effector force sensor and manual actuation assistance ,"Synaptive Medical (Barbados) Inc., Brent Andrew Bailey, Trevor James Dell, Bart Verzijlenberg, Adam Philip, Sean DOWLING","Brent Andrew Bailey, Trevor James Dell, Bart Verzijlenberg, Adam Philip, Sean DOWLING",,2017-08-28,2020-06-30,2020-06-30,https://patents.google.com/patent/CA2977380C/en,
AU-134046-B2,Improvements in or relating to process of promoting plant growth ,Dell Alons,,,1946-10-23,1946-11-21,1946-11-21,https://patents.google.com/patent/AU134046B2/en,
CA-594336-A,Processes for polymerizing vinyl chloride ,"G. Dell Richard, Allied Chemical Corporation",G. Dell Richard,,,1960-03-15,1960-03-15,https://patents.google.com/patent/CA594336A/en,
IT-965908-B,A method for the treatment of irradiated fuel elements ,Euratom,"J Wurm, P Heylen",1971-08-04,1972-07-12,1974-02-11,1974-02-11,https://patents.google.com/patent/IT965908B/en,
CA-613986-A,Dispensing closures ,"A. Carabel Morton, M. Malick Dell, S. Wilson Woodrow, Clifford R. Jennings","A. Carabel Morton, M. Malick Dell, S. Wilson Woodrow",,,1961-02-07,1961-02-07,https://patents.google.com/patent/CA613986A/en,
GB-189719386-A,Improvements in and relating to Shuttles for Looms. ,Faustino Dell Acqua,Faustino Dell Acqua,1897-08-21,1897-08-21,1897-12-11,1897-12-11,https://patents.google.com/patent/GB189719386A/en,
CA-800573-A,Process for metal surface conditioning ,"W. Dell Gaillard, W. Goodspeed Edwin, Hooker Chemical Corporation","W. Dell Gaillard, W. Goodspeed Edwin",,,1968-12-03,1968-12-03,https://patents.google.com/patent/CA800573A/en,
CA-774423-A,Metal cold forming ,"W. Dell Gaillard, Hooker Chemical Corporation, W. Goodspeed Edwin","W. Dell Gaillard, W. Goodspeed Edwin",,,1967-12-26,1967-12-26,https://patents.google.com/patent/CA774423A/en,
CA-673089-A,Suspension copolymerizations of vinyl chloride ,"Allied Chemical Corporation, G. Dell Richard",G. Dell Richard,,,1963-10-29,1963-10-29,https://patents.google.com/patent/CA673089A/en,
CA-658781-A,Chromate-fluoride type coating solutions and method of treating metal surfaces therewith ,"Parker Rust Proof Company Of Canada Limited, W. Dell Gaillard",W. Dell Gaillard,,,1963-03-05,1963-03-05,https://patents.google.com/patent/CA658781A/en,
CA-599270-A,Flying spot scanning system ,"N.V. Philips Gloeilampenfabrieken, A. Snelling Michael, A. Dell Hugh","A. Snelling Michael, A. Dell Hugh",,,1960-06-07,1960-06-07,https://patents.google.com/patent/CA599270A/en,
CA-799087-A,Electroluminescent device ,"A. Dell Paul, General Electric Company",A. Dell Paul,,,1968-11-12,1968-11-12,https://patents.google.com/patent/CA799087A/en,
CA-804186-A,Hermaphrodite housing for electrical multiple connectors ,"J. Dell Harry, Charles R. Stoyer, Iii, Amp Incorporated","J. Dell Harry, Charles R. Stoyer, Iii",,,1969-01-14,1969-01-14,https://patents.google.com/patent/CA804186A/en,
CA-905286-A,Organo-tin insect parasiticidal composition ,"D. P. Graham Dell, M And T Chemicals (Australia) Pty. Limited",D. P. Graham Dell,,,1972-07-18,1972-07-18,https://patents.google.com/patent/CA905286A/en,
AU-101776-B2,Improvements in petrol pumps ,Stanly Sutton Edwin ( Leo. mas Andrew dell,Stanly Sutton Edwin ( Leo. mas Andrew dell,,1936-08-07,1937-08-19,1937-08-19,https://patents.google.com/patent/AU101776B2/en,
AU-2010901334-A0,An improved computer graphics method and software product ,"Dell, Bruce",Bruce Robert DELL,,2010-03-30,2010-04-15,,https://patents.google.com/patent/AU2010901334A0/en,
AU-2009901382-A0,An improved computer graphics method and software product ,Bruce Robert DELL,Bruce Robert DELL,,2009-03-31,2009-04-23,,https://patents.google.com/patent/AU2009901382A0/en,
CN-101455058-A,Logging of radio listening and interactivity ,戴尔产品有限公司,"T·比歇尔, T·T·苏利万",2006-05-30,2007-05-30,2009-06-10,,https://patents.google.com/patent/CN101455058A/en,
CA-2103499-A1,Finish for textile fibers containing silahydrocarbon lubricants and nonionic emulsifiers having a plurality of hydrocarbon chains ,"Randy Dell Petrea, Robert Louis Schuette, Milliken Research Corporation, Milliken & Company","Randy Dell Petrea, Robert Louis Schuette",1992-01-27,1993-11-19,1995-05-20,,https://patents.google.com/patent/CA2103499A1/en,
